201104453,31525,2012,83
201104453,42429,2012,91
201104453,42430,2012,88
201104453,43707,2012,81
201104453,43877,2012,52
201104453,44508,2012,70
201104457,40088,2012,62
201104457,40092,2012,26
201104457,41861,2012,90
201104457,42796,2012,94
201104457,43953,2012,95
201104457,40253,2012,70
201104470,45147,2012,65
201104470,31046,2012,90
201104470,42323,2012,83
201104470,43871,2012,62
201104470,43620,2012,98
201104470,44087,2012,87
201104478,42343,2012,72
201104478,31004,2012,23
201104478,44113,2012,86
201104478,41825,2012,89
201104478,43119,2012,61
201104478,31085,2012,94
201104480,42903,2012,72
201104480,42905,2012,64
201104480,45321,2012,55
201104480,40052,2012,88
201104480,40055,2012,75
201104480,40071,2012,74
201104504,41833,2012,53
201104504,43145,2012,41
201104504,40327,2012,57
201104504,44925,2012,86
201104504,42795,2012,86
201104504,40136,2012,79
201104521,44563,2012,70
201104521,31300,2012,84
201104521,40342,2012,56
201104521,40098,2012,37
201104521,40142,2012,81
201104521,40148,2012,82
201104529,40244,2012,88
201104529,40212,2012,93
201104529,45101,2012,79
201104529,45148,2012,51
201104529,31108,2012,77
201104529,44331,2012,61
201104549,44333,2012,23
201104549,43621,2012,90
201104549,42344,2012,92
201104549,31005,2012,90
201104549,44114,2012,71
201104549,41826,2012,66
201104560,31071,2012,85
201104560,31087,2012,80
201104560,42904,2012,60
201104560,42906,2012,93
201104560,43363,2012,82
201104560,40053,2012,73
201104569,40056,2012,20
201104569,40072,2012,76
201104569,41834,2012,89
201104569,43146,2012,68
201104569,40330,2012,92
201104569,41847,2012,65
201104591,43193,2012,68
201104591,40140,2012,55
201104591,44564,2012,83
201104591,40156,2012,70
201104591,40345,2012,65
201104591,40100,2012,46
201104596,40150,2012,36
201104596,44410,2012,60
201104596,40245,2012,93
201104596,41282,2012,87
201104596,45149,2012,78
201104596,40082,2012,65
201104633,42345,2012,74
201104633,44034,2012,64
201104633,44140,2012,31
201104633,40246,2012,81
201104633,31089,2012,83
201104633,43364,2012,90
201104638,40057,2012,88
201104638,42392,2012,84
201104638,42817,2012,55
201104638,43147,2012,77
201104638,41848,2012,64
201104638,42977,2012,30
201104640,43249,2012,81
201104640,44565,2012,86
201104640,43682,2012,94
201104640,45355,2012,71
201104640,40348,2012,72
201104640,40102,2012,91
201104663,45180,2012,80
201104663,45183,2012,54
201104663,40247,2012,90
201104663,43388,2012,84
201104663,45150,2012,73
201104663,40083,2012,21
201104668,42346,2012,81
201104668,40250,2012,92
201104668,40221,2012,64
201104668,43365,2012,95
201104668,44566,2012,65
201104668,45323,2012,67
201104729,41849,2012,60
201104729,40159,2012,87
201104729,40350,2012,72
201104729,40103,2012,67
201104729,40249,2012,53
201104729,45151,2012,43
201104733,41724,2012,58
201104733,42347,2012,91
201104733,40254,2012,88
201104733,40230,2012,80
201104733,43366,2012,68
201104733,31301,2012,83
201104738,40352,2012,55
201104738,43037,2012,32
201104738,41375,2012,90
201104738,45152,2012,81
201104738,42113,2012,92
201104738,44074,2012,89
201104753,40225,2012,84
201104753,40107,2012,45
201104753,42999,2012,70
201104753,42632,2012,62
201104753,40226,2012,26
201104753,43368,2012,81
201104764,40108,2012,85
201104764,43000,2012,90
201104764,42639,2012,66
201104764,40228,2012,70
201104764,43369,2012,81
201104764,40109,2012,85
201104804,43962,2012,60
201104804,44145,2012,99
201104804,40233,2012,88
201104804,43378,2012,74
201104804,41377,2012,26
201104804,45306,2012,80
201104812,44768,2012,95
201104812,40235,2012,62
201104812,31081,2012,87
201104812,41025,2012,69
201104812,44013,2012,64
201104812,43375,2012,55
201104823,40203,2012,84
201104823,43162,2012,80
201104823,44611,2012,70
201104823,44816,2012,49
201104823,41862,2012,38
201104823,40086,2012,58
201104824,42673,2012,94
201104824,43872,2012,89
201104824,31056,2012,84
201104824,43627,2012,61
201104824,42348,2012,84
201104824,40237,2012,63
201104856,43584,2012,33
201104856,44031,2012,87
201104856,44475,2012,79
201104856,41850,2012,88
201104856,40143,2012,91
201104856,44330,2012,83
201104891,44332,2012,54
201104891,45240,2012,73
201104891,43628,2012,63
201104891,42349,2012,28
201104891,40223,2012,89
201104891,42907,2012,88
201104920,44030,2012,87
201104920,43539,2012,66
201104920,41851,2012,68
201104920,40089,2012,81
201004430,40142,2011,66
201004430,40148,2011,69
201004430,40244,2011,88
201004430,40212,2011,80
201004430,45101,2011,54
201004477,45148,2011,98
201004477,31108,2011,84
201004477,44331,2011,74
201004477,44333,2011,20
201004477,43621,2011,76
201004487,42344,2011,86
201004487,31005,2011,60
201004487,44114,2011,94
201004487,41826,2011,66
201004487,31071,2011,70
201004488,31087,2011,61
201004488,42904,2011,87
201004488,42906,2011,76
201004488,43363,2011,67
201004488,40053,2011,48
201004502,40056,2011,42
201004502,40072,2011,63
201004502,41834,2011,91
201004502,43146,2011,95
201004502,40330,2011,87
201004528,41847,2011,62
201004528,43193,2011,74
201004528,40140,2011,55
201004528,44564,2011,37
201004528,40156,2011,82
201004528,40345,2011,78
201004528,40100,2011,88
201004528,40150,2011,91
201004528,44410,2011,83
201004528,40245,2011,45
201004532,41282,2011,71
201004532,45149,2011,65
201004532,40082,2011,30
201004532,42345,2011,89
201004532,44034,2011,90
201004545,44140,2011,86
201004545,40246,2011,68
201004545,31089,2011,67
201004545,43364,2011,84
201004545,40057,2011,83
201004557,42392,2011,57
201004557,42817,2011,93
201004557,43147,2011,80
201004557,41848,2011,66
201004557,42977,2011,20
201004559,43249,2011,84
201004559,44565,2011,90
201004559,43682,2011,64
201004559,45355,2011,90
201004559,40348,2011,68
201004565,40102,2011,66
201004565,45180,2011,59
201004565,45183,2011,88
201004565,40247,2011,70
201004565,43388,2011,69
201004578,45150,2011,54
201004578,40083,2011,44
201004578,42346,2011,57
201004578,40250,2011,88
201004578,40221,2011,88
201004586,43365,2011,86
201004586,44566,2011,69
201004586,45323,2011,77
201004586,41849,2011,65
201004586,40159,2011,34
201004602,40350,2011,82
201004602,40103,2011,80
201004602,40249,2011,85
201004602,45151,2011,95
201004602,41724,2011,82
201004604,42347,2011,55
201004604,40254,2011,71
201004604,40230,2011,64
201004604,43366,2011,29
201004604,31301,2011,91
201004605,40352,2011,95
201004605,43037,2011,89
201004605,41375,2011,75
201004605,45152,2011,69
201004605,42113,2011,85
201004613,44074,2011,82
201004613,40225,2011,62
201004613,40107,2011,93
201004613,42999,2011,82
201004613,42632,2011,68
201004615,40226,2011,22
201004615,43368,2011,83
201004615,40108,2011,85
201004615,43000,2011,66
201004615,42639,2011,96
201004630,40228,2011,72
201004630,43369,2011,68
201004630,40109,2011,56
201004630,43962,2011,92
201004630,44145,2011,74
201004663,40233,2011,74
201004663,43378,2011,52
201004663,41377,2011,42
201004663,45306,2011,63
201004663,44768,2011,90
201004667,40235,2011,90
201004667,31081,2011,78
201004667,41025,2011,69
201004667,44013,2011,81
201004667,43375,2011,57
201004679,40203,2011,40
201004679,43162,2011,83
201004679,44611,2011,75
201004679,44816,2011,92
201004679,41862,2011,93
201004681,40086,2011,79
201004681,42673,2011,45
201004681,43872,2011,78
201004681,31056,2011,56
201004681,43627,2011,25
201004703,42348,2011,82
201004703,40237,2011,86
201004703,43584,2011,95
201004703,44031,2011,68
201004703,44475,2011,67
201004716,41850,2011,83
201004716,40143,2011,83
201004716,44330,2011,57
201004716,44332,2011,90
201004716,45240,2011,84
201004721,43628,2011,76
201004721,42349,2011,23
201004721,40223,2011,78
201004721,42907,2011,93
201004721,44030,2011,62
201004727,43539,2011,88
201004727,41851,2011,72
201004727,40089,2011,62
201004727,40144,2011,58
201004727,44329,2011,88
201004729,42350,2011,77
201004729,45243,2011,73
201004729,43540,2011,50
201004729,41852,2011,42
201004729,43251,2011,59
201004743,42197,2011,86
201004743,42351,2011,95
201004743,45368,2011,82
201004743,45328,2011,65
201004743,43541,2011,78
201004755,44011,2011,64
201004755,42352,2011,33
201004755,43542,2011,81
201004755,44075,2011,77
201004755,43885,2011,92
201004762,41123,2011,88
201004762,31054,2011,84
201004762,45305,2011,46
201004762,44866,2011,71
201004762,41024,2011,63
201004774,31525,2011,27
201004774,42429,2011,91
201004774,42430,2011,92
201004774,43707,2011,89
201004774,43877,2011,70
201004784,44508,2011,65
201004784,40088,2011,91
201004784,40092,2011,87
201004784,41861,2011,53
201004784,42796,2011,97
201004791,43953,2011,79
201004791,40253,2011,66
201004791,45147,2011,21
201004791,31046,2011,86
201004791,42323,2011,90
201004800,43871,2011,67
201004800,43620,2011,93
201004800,44087,2011,63
201004800,42343,2011,67
201004800,31004,2011,55
201004832,44113,2011,85
201004832,41825,2011,73
201004832,43119,2011,72
201004832,31085,2011,44
201004832,42903,2011,42
201004845,42905,2011,64
201004845,45321,2011,87
201004845,40052,2011,94
201004845,40055,2011,87
201004845,40071,2011,69
201004849,41833,2011,79
201004849,43145,2011,61
201004849,40327,2011,31
201004849,44925,2011,90
201004849,42795,2011,82
201004873,40136,2011,94
201004873,44563,2011,95
201004873,31300,2011,84
201004873,40342,2011,53
201004873,40098,2011,79
201004876,40142,2011,63
201004876,40148,2011,27
201004876,40244,2011,83
201004876,40212,2011,94
201004876,45101,2011,86
201004877,45148,2011,65
201004877,31108,2011,69
201004877,44331,2011,82
201004877,44333,2011,84
201004877,43621,2011,61
201004884,42344,2011,98
201004884,31005,2011,83
201004884,44114,2011,69
201004884,41826,2011,25
201004884,31071,2011,78
201004902,31087,2011,90
201004902,42904,2011,67
201004902,42906,2011,96
201004902,43363,2011,62
201004902,40053,2011,62
201004921,40056,2011,57
201004921,40072,2011,93
201004921,41834,2011,70
201004921,43146,2011,70
201004921,40330,2011,49
201004934,41847,2011,40
201004934,43193,2011,64
201004934,40140,2011,86
201004934,44564,2011,92
201004934,40156,2011,88
201004936,40345,2011,67
201004936,40100,2011,83
201004936,40150,2011,58
201004936,44410,2011,38
201004936,40245,2011,91
201004947,41282,2011,82
201004947,45149,2011,86
201004947,40082,2011,94
201004947,42345,2011,77
201004947,44034,2011,55
201004958,44140,2011,73
201004958,40246,2011,57
201004958,31089,2011,22
201004958,43364,2011,83
201004958,40057,2011,88
201004986,42392,2011,90
201004986,42817,2011,71
201004986,43147,2011,64
201004986,41848,2011,81
201004986,42977,2011,80
201004999,43249,2011,62
201004999,44565,2011,96
201004999,43682,2011,81
201004999,45355,2011,76
201004999,40348,2011,23
201005017,40102,2011,76
201005017,45180,2011,90
201005017,45183,2011,65
201005017,40247,2011,87
201005017,43388,2011,72
201005027,45150,2011,68
201005027,40083,2011,54
201005027,42346,2011,86
201005027,40250,2011,71
201005027,40221,2011,68
201005030,43365,2011,50
201005030,44566,2011,35
201005030,45323,2011,60
201005030,41849,2011,85
201005030,40159,2011,88
201005033,40350,2011,88
201005033,40103,2011,70
201005033,40249,2011,74
201005033,45151,2011,62
201005033,41724,2011,39
201005053,42347,2011,88
201005053,40254,2011,84
201005053,40230,2011,88
201005053,43366,2011,87
201005053,31301,2011,83
201005068,40352,2011,54
201005068,43037,2011,79
201005068,41375,2011,61
201005068,45152,2011,26
201005068,42113,2011,86
201005076,44074,2011,93
201005076,40225,2011,93
201005076,40107,2011,69
201005076,42999,2011,72
201005076,42632,2011,82
201005084,40226,2011,80
201005084,43368,2011,60
201005084,40108,2011,96
201005084,43000,2011,81
201005084,42639,2011,68
201005091,40228,2011,24
201005091,43369,2011,82
201005091,40109,2011,85
201005091,43962,2011,65
201005091,44145,2011,88
201005115,40233,2011,66
201005115,43378,2011,68
201005115,41377,2011,56
201005115,45306,2011,86
201005115,44768,2011,71
201005162,40235,2011,75
201005162,31081,2011,48
201005162,41025,2011,40
201005162,44013,2011,61
201005162,43375,2011,92
201005163,40203,2011,88
201005163,43162,2011,82
201005163,44611,2011,67
201005163,44816,2011,82
201005163,41862,2011,64
201005163,40086,2011,41
201005163,42673,2011,82
201005163,43872,2011,84
201005163,31056,2011,84
201005163,43627,2011,94
201005179,42348,2011,82
201005179,40237,2011,46
201005179,43584,2011,78
201005179,44031,2011,63
201005179,44475,2011,30
201005180,41850,2011,86
201005180,40143,2011,86
201005180,44330,2011,93
201005180,44332,2011,73
201005180,45240,2011,65
201005188,43628,2011,84
201005188,42349,2011,83
201005188,40223,2011,56
201005188,42907,2011,89
201005188,44030,2011,88
201005196,43539,2011,73
201005196,41851,2011,22
201005196,40089,2011,83
201005196,40144,2011,94
201005196,44329,2011,61
201005197,42350,2011,88
201005197,45243,2011,68
201005197,43540,2011,64
201005197,41852,2011,55
201005197,43251,2011,83
201005205,42197,2011,74
201005205,42351,2011,70
201005205,45368,2011,50
201005205,45328,2011,38
201005205,43541,2011,57
201005206,44011,2011,90
201005206,42352,2011,89
201005206,43542,2011,81
201005206,44075,2011,70
201005206,43885,2011,76
201005228,41123,2011,56
201005228,31054,2011,33
201005228,45305,2011,88
201005228,44866,2011,77
201005228,41024,2011,91
201005255,31525,2011,88
201005255,42429,2011,84
201005255,42430,2011,49
201005255,43707,2011,75
201005255,43877,2011,57
201005261,44508,2011,31
201005261,40088,2011,90
201005261,40092,2011,88
201005261,41861,2011,91
201005261,42796,2011,75
201005266,43953,2011,71
201005266,40253,2011,81
201005266,45147,2011,81
201005266,31046,2011,54
201005266,42323,2011,92
201005266,43871,2011,78
201005266,43620,2011,71
201005266,44087,2011,26
201005266,42343,2011,84
201005266,31004,2011,85
201005270,44113,2011,61
201005270,41825,2011,90
201005270,43119,2011,63
201005270,31085,2011,66
201005270,42903,2011,56
201005340,42905,2011,84
201005340,45321,2011,77
201005340,40052,2011,71
201005340,40055,2011,51
201005340,40071,2011,38
201005381,41833,2011,59
201005381,43145,2011,92
201005381,40327,2011,89
201005381,44925,2011,79
201005381,42795,2011,66
201005408,40136,2011,74
201005408,44563,2011,64
201005408,31300,2011,38
201005408,40342,2011,83
201005408,40098,2011,81
201005448,40142,2011,91
201005448,40148,2011,96
201005448,40244,2011,78
201005448,40212,2011,55
201005448,45101,2011,72
201005462,45148,2011,65
201005462,31108,2011,22
201005462,44331,2011,82
201005462,44333,2011,90
201005462,43621,2011,87
201005464,42344,2011,66
201005464,31005,2011,62
201005464,44114,2011,87
201005464,41826,2011,79
201005464,31071,2011,62
201005492,31087,2011,98
201005492,42904,2011,86
201005492,42906,2011,70
201005492,43363,2011,19
201005492,40053,2011,78
201005530,40056,2011,88
201005530,40072,2011,62
201005530,41834,2011,92
201005530,43146,2011,65
201005530,40330,2011,61
201005532,41847,2011,59
201005532,43193,2011,87
201005532,40140,2011,70
201005532,44564,2011,74
201005532,40156,2011,53
201005547,40345,2011,42
201005547,40100,2011,64
201005547,40150,2011,89
201005547,44410,2011,89
201005547,40245,2011,81
201005557,41282,2011,65
201005557,45149,2011,77
201005557,40082,2011,60
201005557,42345,2011,41
201005557,44034,2011,88
201005558,44140,2011,82
201005558,40246,2011,88
201005558,31089,2011,94
201005558,43364,2011,77
201005558,40057,2011,45
201005562,42392,2011,72
201005562,42817,2011,60
201005562,43147,2011,23
201005562,41848,2011,90
201005562,42977,2011,88
201005564,43249,2011,93
201005564,44565,2011,68
201005564,43682,2011,64
201005564,45355,2011,84
201005564,40348,2011,88
201005569,40102,2011,58
201005569,45180,2011,93
201005569,45183,2011,83
201005569,40247,2011,67
201005569,43388,2011,21
201005573,45150,2011,86
201005573,40083,2011,89
201005573,42346,2011,58
201005573,40250,2011,93
201005573,40221,2011,67
201005585,43365,2011,67
201005585,44566,2011,57
201005585,45323,2011,83
201005585,41849,2011,73
201005585,40159,2011,73
201005587,40350,2011,44
201005587,40103,2011,35
201005587,40249,2011,61
201005587,45151,2011,88
201005587,41724,2011,93
201005590,42347,2011,84
201005590,40254,2011,65
201005590,40230,2011,83
201005590,43366,2011,55
201005590,31301,2011,33
201005596,40352,2011,86
201005596,43037,2011,76
201005596,41375,2011,84
201005596,45152,2011,88
201005596,42113,2011,83
201005600,44074,2011,51
201005600,40225,2011,71
201005600,40107,2011,64
201005600,42999,2011,27
201005600,42632,2011,91
201005608,40226,2011,87
201005608,43368,2011,95
201005608,40108,2011,65
201005608,43000,2011,72
201005608,42639,2011,82
201005609,40228,2011,84
201005609,43369,2011,59
201005609,40109,2011,99
201005609,43962,2011,88
201005609,44145,2011,72
201005614,40233,2011,24
201005614,43378,2011,79
201005614,41377,2011,95
201005614,45306,2011,64
201005614,44768,2011,92
201005662,40235,2011,63
201005662,31081,2011,63
201005662,41025,2011,51
201005662,44013,2011,90
201005662,43375,2011,78
201005670,40203,2011,69
201005670,43162,2011,45
201005670,44611,2011,35
201005670,44816,2011,66
201005670,41862,2011,88
201005680,40086,2011,95
201005680,42673,2011,87
201005680,43872,2011,70
201005680,31056,2011,81
201005680,43627,2011,57
201005685,42348,2011,32
201005685,40237,2011,86
201005685,43584,2011,75
201005685,44031,2011,94
201005685,44475,2011,96
201005719,41850,2011,77
201005719,40143,2011,47
201005719,44330,2011,71
201005719,44332,2011,63
201005719,45240,2011,27
201005721,43628,2011,83
201005721,42349,2011,92
201005721,40223,2011,89
201005721,42907,2011,73
201005721,44030,2011,67
201005773,43539,2011,85
201005773,41851,2011,87
201005773,40089,2011,57
201005773,40144,2011,94
201005773,44329,2011,88
201005786,42350,2011,72
201005786,45243,2011,22
201005786,43540,2011,77
201005786,41852,2011,92
201005786,43251,2011,61
201005810,42197,2011,91
201005810,42351,2011,66
201005810,45368,2011,69
201005810,45328,2011,56
201005810,43541,2011,87
201005829,44011,2011,75
201005829,42352,2011,70
201005829,43542,2011,47
201005829,44075,2011,39
201005829,43885,2011,61
201005833,41123,2011,84
201005833,31054,2011,92
201005833,45305,2011,86
201005833,44866,2011,67
201005833,41024,2011,75
201005859,31525,2011,56
201005859,42429,2011,34
201005859,42430,2011,88
201005859,43707,2011,80
201005859,43877,2011,88
201005867,44508,2011,87
201005867,40088,2011,86
201005867,40092,2011,52
201005867,41861,2011,76
201005867,42796,2011,62
201005880,43953,2011,29
201005880,40253,2011,82
201005880,45147,2011,90
201005880,31046,2011,93
201005880,42323,2011,70
201005884,43871,2011,71
201005884,43620,2011,81
201005884,44087,2011,80
201005884,42343,2011,57
201005884,31004,2011,92
201005889,44113,2011,85
201005889,41825,2011,72
201005889,43119,2011,23
201005889,31085,2011,78
201005889,42903,2011,95
201005911,42905,2011,68
201005911,45321,2011,95
201005911,40052,2011,70
201005911,40055,2011,66
201005911,40071,2011,52
201005912,41833,2011,84
201005912,43145,2011,72
201005912,40327,2011,73
201005912,44925,2011,54
201005912,42795,2011,41
201005916,40136,2011,65
201005916,44563,2011,93
201005916,31300,2011,94
201005916,40342,2011,85
201005916,40098,2011,60
201005925,40142,2011,78
201005925,40148,2011,65
201005925,40244,2011,38
201005925,40212,2011,81
201005925,45101,2011,76
201005951,45148,2011,88
201100363,42904,2012,70
201100363,42906,2012,63
201100363,43363,2012,56
201100363,40053,2012,90
201100363,40056,2012,79
201100363,40072,2012,69
201100375,41834,2012,52
201100375,43146,2012,42
201100375,40330,2012,63
201100375,41847,2012,91
201100375,43193,2012,89
201100375,40140,2012,88
201100425,44564,2012,62
201100425,40156,2012,82
201100425,40345,2012,61
201100425,40100,2012,41
201100425,40150,2012,86
201100425,44410,2012,80
201100425,40245,2012,94
201100425,41282,2012,87
201100425,45149,2012,79
201100425,40082,2012,45
201100425,42345,2012,79
201100425,44034,2012,62
201100440,44140,2012,21
201100440,40246,2012,90
201100440,31089,2012,90
201100440,43364,2012,85
201100440,40057,2012,70
201100440,42392,2012,67
201100441,42817,2012,81
201100441,43147,2012,88
201100441,41848,2012,61
201100441,42977,2012,95
201100441,43249,2012,78
201100441,44565,2012,74
201100475,43682,2012,27
201100475,45355,2012,82
201100475,40348,2012,93
201100475,40102,2012,59
201100475,45180,2012,88
201100475,45183,2012,64
201100485,40247,2012,62
201100485,43388,2012,54
201100485,45150,2012,91
201100485,40083,2012,74
201100485,42346,2012,75
201100485,40250,2012,50
201100489,40221,2012,36
201100489,43365,2012,64
201100489,44566,2012,87
201100489,45323,2012,91
201100489,41849,2012,85
201100489,40159,2012,68
201100493,40350,2012,76
201100493,40103,2012,62
201100493,40249,2012,39
201100493,45151,2012,88
201100493,41724,2012,81
201100493,42347,2012,84
201100498,40254,2012,96
201100498,40230,2012,85
201100498,43366,2012,51
201100498,31301,2012,78
201100498,40352,2012,60
201100498,43037,2012,23
201100512,42999,2012,79
201100512,42632,2012,63
201100512,40226,2012,91
201100512,43368,2012,80
201100512,40108,2012,74
201100512,43000,2012,25
201100531,42639,2012,83
201100531,40228,2012,94
201100531,43369,2012,58
201100531,40109,2012,87
201100531,43962,2012,66
201100531,44145,2012,65
201100531,40233,2012,57
201100531,43378,2012,90
201100531,41377,2012,73
201100531,45306,2012,68
201100531,44768,2012,53
201100531,40235,2012,44
201100541,31081,2012,64
201100541,41025,2012,92
201100541,44013,2012,93
201100541,43375,2012,87
201100541,40203,2012,62
201100541,43162,2012,78
201100559,44611,2012,60
201100559,44816,2012,34
201100559,41862,2012,86
201100559,40086,2012,75
201100559,42673,2012,92
201100559,43872,2012,90
201100580,31056,2012,82
201100580,43627,2012,46
201100580,42348,2012,71
201100580,40237,2012,60
201100580,43584,2012,25
201100580,44031,2012,87
201100628,44475,2012,88
201100628,41850,2012,90
201100628,40143,2012,73
201100628,44330,2012,72
201100628,44332,2012,86
201100628,45240,2012,80
201100646,43628,2012,62
201100646,42349,2012,97
201100646,40223,2012,88
201100646,42907,2012,74
201100646,44030,2012,26
201100646,43539,2012,77
201100656,41851,2012,89
201100656,40089,2012,66
201100656,40144,2012,93
201100656,44329,2012,63
201100656,42350,2012,70
201100656,45243,2012,59
201100662,43540,2012,86
201100662,41852,2012,79
201100662,43251,2012,75
201100662,42197,2012,49
201100662,42351,2012,43
201100662,45368,2012,63
201100675,45328,2012,91
201100675,43541,2012,95
201100675,44011,2012,87
201100675,42352,2012,60
201100675,43542,2012,81
201100675,44075,2012,56
201100676,43885,2012,36
201100676,41123,2012,88
201100676,31054,2012,80
201100676,45305,2012,87
201100676,44866,2012,90
201100676,41024,2012,78
201100684,31525,2012,52
201100684,42429,2012,75
201100684,42430,2012,56
201100684,43707,2012,21
201100684,43877,2012,85
201100684,44508,2012,93
201100688,40088,2012,95
201100688,40092,2012,75
201100688,41861,2012,72
201100688,42796,2012,88
201100688,43953,2012,81
201100688,40253,2012,56
201100690,45147,2012,98
201100690,31046,2012,80
201100690,42323,2012,72
201100690,43871,2012,23
201100690,43620,2012,84
201100690,44087,2012,95
201100703,42343,2012,60
201100703,31004,2012,89
201100703,44113,2012,67
201100703,41825,2012,66
201100703,43119,2012,61
201100703,31085,2012,84
201100739,42903,2012,76
201100739,42905,2012,65
201100739,45321,2012,48
201100739,40052,2012,39
201100739,40055,2012,59
201100739,40071,2012,84
201100740,41833,2012,95
201100740,43145,2012,86
201100740,40327,2012,64
201100740,44925,2012,80
201100740,42795,2012,58
201100740,40136,2012,36
201100744,44563,2012,83
201100744,31300,2012,79
201100744,40342,2012,85
201100744,40098,2012,92
201100744,40142,2012,85
201100744,40148,2012,54
201100746,40244,2012,78
201100746,40212,2012,66
201100746,45101,2012,23
201100746,45148,2012,90
201100746,31108,2012,90
201100746,44331,2012,90
201100752,44333,2012,65
201100752,43621,2012,69
201100752,42344,2012,91
201100752,31005,2012,79
201100752,44114,2012,56
201100752,41826,2012,93
201100754,31071,2012,79
201100754,31087,2012,72
201100754,42904,2012,25
201100754,42906,2012,78
201100754,43363,2012,90
201100754,40053,2012,59
201100762,40056,2012,89
201100762,40072,2012,69
201100762,41834,2012,70
201100762,43146,2012,53
201100762,40330,2012,91
201100762,41847,2012,75
201100784,43193,2012,70
201100784,40140,2012,45
201100784,44564,2012,35
201100784,40156,2012,64
201100784,40345,2012,89
201100784,40100,2012,95
201100796,40150,2012,78
201100796,44410,2012,65
201100796,40245,2012,77
201100796,41282,2012,58
201100796,45149,2012,37
201100796,40082,2012,84
201100806,42345,2012,76
201100806,44034,2012,92
201100806,44140,2012,95
201100806,40246,2012,83
201100806,31089,2012,55
201100806,43364,2012,78
201100825,40057,2012,63
201100825,42392,2012,30
201100825,42817,2012,85
201100825,43147,2012,88
201100825,41848,2012,91
201100825,42977,2012,73
201100833,43249,2012,62
201100833,44565,2012,91
201100833,43682,2012,85
201100833,45355,2012,59
201100833,40348,2012,92
201100833,40102,2012,82
201100857,45180,2012,66
201100857,45183,2012,22
201100857,40247,2012,82
201100857,43388,2012,92
201100857,45150,2012,67
201100857,40083,2012,93
201100870,42346,2012,65
201100870,40250,2012,70
201100870,40221,2012,60
201100870,43365,2012,85
201100870,44566,2012,80
201100870,45323,2012,69
201100874,41849,2012,54
201100874,40159,2012,39
201100874,40350,2012,66
201100874,40103,2012,89
201100874,40249,2012,95
201100874,45151,2012,87
201100897,41724,2012,61
201100897,42347,2012,78
201100897,40254,2012,61
201100897,40230,2012,33
201100897,43366,2012,90
201100897,31301,2012,77
